#Digilent WaveForms Scope FFT
#Device Name: Discovery2
#Serial Number: SN:210321AC1D4D
#Date Time: 2020-12-07 16:08:38.547

Frequency (Hz),Channel 1 (dBV),Channel 2 (dBV)
7.526,-82.62047420106038,-93.92956524360555
7.528,-82.93782078176262,-94.37670837263637
7.53,-84.36160408662082,-93.93558893958514
7.532,-83.97409271748026,-92.45705640957276
7.534,-86.46624748451049,-91.84537312721035
7.536,-87.78405413888173,-95.26830507256966
7.538,-87.24122240580903,-106.8665013273365
7.54,-87.65497428851566,-107.6363252385215
7.542,-87.52647878337862,-97.54252332227634
7.544,-90.12951017389695,-91.17803864746257
7.546,-89.92774264543661,-86.49780071987237
7.548,-92.61781353125586,-85.84585140219548
7.55,-91.12933209854083,-88.85903388975134
7.552,-93.86411458624076,-93.63709760186984
7.554,-94.2167126801391,-97.48651232233193
7.556,-105.5315406065824,-94.35052148232319
7.558,-102.5825183151113,-93.65708357861558
7.56,-98.1748812802325,-94.56932196500823
7.562,-102.509810999165,-99.60747735270799
7.564,-104.1100333022629,-103.4322325674795
7.566,-99.33417202951105,-94.58791370717698
7.568,-98.6012521836289,-93.13514651617356
7.57,-90.12837195606036,-95.92105701307021
7.572,-91.31271307875897,-103.8853049882642
7.574,-89.81256863915004,-109.2726544310352
7.576,-89.07728869471482,-94.71325929329282
7.578,-85.84839832193481,-92.35789836173223
7.58,-87.28651898049685,-94.00717213715507
7.582,-87.29526125382746,-94.4326374805942
7.584,-89.69927573277837,-96.63945022544715
7.586,-88.8952062296927,-96.88942438542108
7.588,-95.26609850608733,-93.72935017387857
7.59,-97.76011034578164,-93.61177260996145
7.592,-93.62873106082462,-95.97317980012198
7.594,-91.00532302767975,-97.80577358555654
7.596,-87.48409074794174,-106.3421605246831
7.598,-90.11962527653242,-104.1272157020844
7.6,-88.66820934381846,-99.52707320161204
7.602,-89.95309530459906,-96.36365878091854
7.604,-88.9561818282347,-93.89608520353475
7.606,-91.34569536766428,-94.34024926947362
7.608,-87.96843297227247,-96.16570150875083
7.61,-87.79482346125306,-102.6028581700452
7.612,-85.32622186435555,-103.9007728490084
7.614,-85.76056374885053,-94.77327514093705
7.616,-84.05357353244059,-93.94809007426636
7.618,-84.52553893333661,-100.0244686112636
7.62,-84.03573699045567,-99.957342569541
7.622,-84.58194090096767,-92.8670535598016
7.624,-83.21398793869862,-90.83246170081782
7.626,-87.05203193046319,-95.72854012429568
7.628,-86.53563327601998,-100.8187106822243
7.63,-88.51220010504193,-92.62736014246576
7.632,-87.91374013253883,-91.28549081373022
7.634,-89.50436305361998,-92.12780158911437
7.636,-90.55590863655365,-101.0912274973534
7.638,-95.05015985681111,-97.45725093614323
7.64,-93.80457482634235,-91.23232637695932
7.642,-96.54649643167338,-89.71106043421085
7.644,-91.7809677133947,-89.55682139393824
7.646,-90.58866643256172,-92.31617417820026
7.648,-88.06227528607363,-91.91141294486421
7.65,-89.20258349051842,-88.33868733287331
7.652,-89.31472813372355,-86.43931362798588
7.654,-90.45018554982663,-85.44860899085157
7.656,-91.89361724037168,-85.67709047165786
7.658,-96.83996216818011,-86.87883159901577
7.66,-96.58805382155336,-87.56968596014838
7.662,-102.6597361792992,-86.97778793537616
7.664,-96.09912838321584,-86.81670573565501
7.666,-96.1811330275271,-88.19211553508048
7.668,-93.76280557102925,-91.76660718739016
7.67,-90.3259045991982,-97.17116610939847
7.672,-89.48967184248102,-97.13458510537245
7.674,-88.56391013932027,-98.30954683740208
7.676,-86.65107849037697,-101.5064237158948
7.678,-84.80259076491325,-104.0887897784456
7.68,-84.64511601644553,-95.17835944640636
7.682,-82.93473607653709,-92.55622954586579
7.684,-82.09808536588187,-95.49307621318985
7.686,-82.34278973173596,-102.346503308529
7.688,-81.10586746700238,-99.19052004331559
7.69,-81.5127661582556,-93.38874590145737
7.692,-82.67428848815827,-89.70558932475456
7.694,-81.70561860253946,-88.66466905295212
7.696,-82.58263023409552,-89.05409766612215
7.698,-83.86718367406897,-88.93868441442541
7.7,-85.24550520493452,-89.78691715730105
7.702,-87.19775064189943,-92.55737092817988
7.704,-88.56898295572236,-94.7976530713528
7.706,-88.23138786234743,-97.94761047985369
7.708,-86.84443125734356,-103.1786228037973
7.71,-90.08510718500651,-104.0727957244818
7.712,-88.22146972676107,-103.9145710959424
7.714,-86.95998125925354,-93.63517210833106
7.716,-86.39333987885615,-92.64502605840079
7.718,-85.38760679669966,-93.45630626794147
7.72,-84.98837721295742,-97.41910070527717
7.722,-84.5724860622702,-99.18775222186318
7.724,-85.78562586893078,-90.86406051862453
7.726,-86.59122045379108,-88.55630457590811
7.728,-91.47144617408573,-88.25150705838536
7.73,-101.521090874047,-90.34349150146112
7.732,-100.6611090321143,-100.4981208747627
7.734,-91.81815070400363,-100.922419430924
7.736,-87.28097504991499,-93.93660114139111
7.738,-86.51607242933592,-91.45197606476481
7.74,-85.12985431995345,-91.0629130041865
7.742,-86.8048608678798,-91.26104312879279
7.744,-87.28102577623974,-93.15836923805273
7.746,-88.71427493232717,-95.40254891870688
7.748,-89.74300770811297,-96.63584507855809
7.75,-95.95593040243219,-98.88900787531287
7.752,-99.45250462037293,-110.2377111520343
7.754,-97.61335197910689,-96.64115291649536
7.756,-93.71929748883619,-98.52045797645818
7.758,-90.43432704247709,-101.2446226259744
7.76,-90.30345340440606,-107.5178265364746
7.762,-88.53951757085437,-101.9595876411485
7.764,-88.40471342277289,-98.22485654360092
7.766,-86.62170260491409,-105.4979077326679
7.768,-87.15135848357305,-96.93966954590179
7.77,-86.12909627947899,-94.54714993057473
7.772,-88.50468729741998,-92.87174453435836
7.774,-86.56078017919359,-90.41974951333565
7.776,-86.64562080821399,-88.30616167760709
7.778,-88.00994351481427,-88.7938036615384
7.78,-92.66896637583554,-91.4643455956037
7.782,-93.39427673392359,-92.81793698693261
7.784,-92.54282806221815,-94.68756672553877
7.786,-96.16588867010611,-92.91868583839246
7.788,-92.30289515096911,-90.6492866680384
7.79,-91.80116266121098,-88.82818724759181
7.792,-89.89693208085798,-87.34546340442884
7.794,-91.76980746029875,-86.96220487690474
7.796,-93.30423982905086,-88.12544743028936
7.798,-103.2261909426889,-90.15775219683601
7.8,-100.6433948266134,-92.42492823026294
7.802,-90.9150880171926,-94.21035451802385
7.804,-88.91585648745975,-92.07650961386545
7.806,-89.02273210412984,-91.60135131635744
7.808,-87.47352198428445,-89.94767598639838
7.81,-85.52512574467264,-90.63983468973728
7.812,-81.77624548270414,-96.24586368138971
7.814,-80.52921561127707,-96.53417761967673
7.816,-79.19188688120718,-90.03816228308047
7.818,-79.62826966695079,-87.41226862076056
7.82,-79.40660192311319,-88.72557490133509
7.822,-81.05360045715067,-90.70936607911295
7.824,-81.87253026182341,-91.97418096603897
7.826,-84.80524700874071,-90.44984020089082
7.828,-84.77812938337301,-88.34610802769346
7.83,-86.49238465872341,-87.98006327532973
7.832,-87.60776142761836,-89.15554306926374
7.834,-89.06119240118144,-93.18757181175052
7.836,-88.19161823761021,-101.8998734591948
7.838,-93.84435479053339,-107.9456729205917
7.84,-93.22907946596632,-98.17841443209092
7.842,-92.77679225585311,-94.309954096114
7.844,-89.29036186645658,-92.2491371041656
7.846,-88.53188236452914,-89.91112255783599
7.848,-88.02657847162637,-88.48751780467678
7.85,-88.30129581377749,-88.43665713755377
7.852,-86.62285953090097,-89.61492838607759
7.854,-85.98765117554154,-94.07520679473902
7.856,-84.13717907007083,-104.2788644573706
7.858,-83.34440108555002,-93.60121206036641
7.86,-81.11504468867798,-91.08064880370792
7.862,-81.6038420669388,-90.62456824298145
7.864,-80.4919284977359,-89.99824130094758
7.866,-81.33920174894686,-91.67907999286444
7.868,-81.73145005011438,-93.41598208047459
7.87,-84.43755492215475,-93.50968308889881
7.872,-85.58654263643794,-93.85444324353452
7.874,-89.53469556815934,-93.98817396258364
7.876,-89.67775725379894,-94.54187287617664
7.878,-94.62087591598413,-95.74997924686738
7.88,-97.04834053901666,-97.34517898115891
7.882,-106.3689571404495,-96.07500341492681
7.884,-97.12170136834021,-92.71315908097849
7.886,-94.80644336657917,-93.00195241221125
7.888,-89.68595354842998,-97.89489657763272
7.89,-87.77455796702463,-102.109889308128
7.892,-86.73826134317913,-94.73172432418552
7.894,-86.68208156441979,-89.95150598414989
7.896,-85.96496317991222,-87.52050089448434
7.898,-86.97334760515884,-86.77260627795503
7.9,-84.9130930507723,-88.42853192488498
7.902,-85.89012931434041,-91.40925104810893
7.904,-84.70369330022601,-91.25377191779333
7.906,-85.09180050449191,-91.56222404071741
7.908,-84.64913052405205,-92.66278285979081
7.91,-88.06287247829511,-95.70801690669754
7.912,-88.35501428825668,-103.7314270939005
7.914,-93.93184726107131,-97.22686469688654
7.916,-100.1159424883716,-92.66797483499582
7.918,-110.6791025531834,-91.14288766647908
7.92,-104.9694046141808,-92.92165535908021
7.922,-91.71910340763594,-98.01838647554605
7.924,-91.3004619597024,-94.94252028688884
7.926,-87.69909504521803,-93.47609157239924
7.928,-86.59963892393867,-91.67600537229858
7.93,-86.73340326556028,-92.80851386738371
7.932,-89.1435681489468,-96.73340385936724
7.934,-86.71956514371944,-96.90041618672844
7.936,-88.92989525655211,-102.5869750854887
7.938,-94.93262545917224,-101.7488599300875
7.94,-96.40366930314499,-99.01520157912162
7.942,-94.34433073385881,-98.49103445334178
7.944,-92.77194127368065,-96.64297340096692
7.946,-104.587301941398,-96.71383083913562
7.948,-97.08146074168295,-99.25216550430902
7.95,-100.1672031313973,-110.8161261912503
7.952,-95.82847535760921,-108.4713144989989
7.954,-88.80908572425106,-104.8330350662481
7.956,-89.76274758582348,-98.06971921012583
7.958,-88.09763932187559,-95.65118464642764
7.96,-87.88309223205259,-89.910968416931
7.962,-89.13272529722867,-87.29327608324778
7.964,-95.4900913494926,-88.05507150665971
7.966,-91.89470184387321,-88.56676887999215
7.968,-95.30366538896058,-89.1450157626776
7.97,-95.05048091276082,-92.01248819895545
7.972,-91.22737896407082,-95.38435445313225
7.974,-89.58548382136078,-96.7430870916572
7.976,-87.28103158026357,-97.86608293618667
7.978,-86.26331050914695,-97.51297033700735
7.98,-85.46127089231975,-94.83862481208435
7.982,-86.91981064849244,-92.30282213180401
7.984,-85.41748814946389,-90.2959961961848
7.986,-85.87886354388746,-90.37356561236174
7.988,-87.99711246446533,-93.01973184504021
7.99,-92.1716193674132,-94.51681307505987
7.992,-90.81334702279196,-90.05745425416808
7.994,-94.25928628619289,-88.66901645723541
7.996,-86.35888159888313,-88.38737820641059
7.998,-85.67259834772273,-88.53821227106218
8,-94.43175117387163,-89.42978338811267
