#Digilent WaveForms Oscilloscope Acquisition,,,,,
#Device Name: Discovery2,,,,,
#Serial Number: SN:210321AC1D4D,,,,,
#Date Time: 2020-10-28 18:30:21.431,,,,,
#Sample rate: 160000Hz,,,,,
#Samples: 8192,,,,,
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s,,,,,
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X,,,,,
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X,,,,,
#Wavegen Channel 1: Running,,,,,
#Mode: Simple,,,,,
#Type: Triangle,,,,,
#Frequency: 100 Hz,,,,,
#Period: 10 ms,,,,,
#Amplitude: 1 V,,,,,
#Offset: 0 V,,,,,
#Symmetry: 50 %,,,,,
#Phase: 0 ¡Æ,,,,,
#Wavegen Channel 2: Running,,,,,
#Mode: Simple,,,,,
#Type: DC,,,,,
#Offset: 3 V,,,,,
#Power Supplies: ON,,,,,
#Positive Supply: ON,,,,,
#Voltage: 4 V,,,,,
#Negative Supply: ON,,,,,
#Voltage: -4 V,,,,,
,,,,,
Time (s),Channel 1 (V),Channel 2 (V),average1,timeaverage,
0.013022917,1.065260796,0.130821216,1.060098971,0.013054167,-220.2378407
0.013029167,1.065260796,0.133585811,1.058722485,0.013060417,-220.2378407
0.013035417,1.061475458,0.136350406,1.057345998,0.013066667,-220.2378407
0.013041667,1.065260796,0.138769426,1.055969512,0.013072917,-275.2973008
0.013047917,1.05769012,0.141188446,1.054248904,0.013079167,-110.1189203
0.013054167,1.05769012,0.142916317,1.05356066,0.013085417,-220.2378407
0.013060417,1.061475458,0.146026486,1.052184174,0.013091667,-275.2973008
0.013066667,1.061475458,0.148445507,1.050463566,0.013097917,-275.2973008
0.013072917,1.05769012,0.150864527,1.048742958,0.013104167,-220.2378407
0.013079167,1.053904782,0.153283547,1.047366471,0.013110417,-220.2378407
0.013085417,1.053904782,0.156393716,1.045989985,0.013116667,-275.2973008
0.013091667,1.050119444,0.158467162,1.044269376,0.013122917,-220.2378407
0.013097917,1.050119444,0.16157733,1.04289289,0.013129167,-275.2973008
0.013104167,1.046334106,0.163996351,1.041172282,0.013135417,-220.2378407
0.013110417,1.046334106,0.166069797,1.039795795,0.013141667,-220.2378407
0.013116667,1.050119444,0.168834391,1.038419309,0.013147917,-330.356761
0.013122917,1.042548768,0.171253411,1.036354579,0.013154167,-275.2973008
0.013129167,1.042548768,0.173326857,1.034633971,0.013160417,-275.2973008
0.013135417,1.042548768,0.176091452,1.032913363,0.013166667,-330.356761
0.013141667,1.042548768,0.178856046,1.030848633,0.013172917,-275.2973008
0.013147917,1.03876343,0.181620641,1.029128025,0.013179167,-275.2973008
0.013154167,1.034978093,0.184039661,1.027407417,0.013185417,-275.2973008
0.013160417,1.034978093,0.186113107,1.025686809,0.013191667,-330.356761
0.013166667,1.031192755,0.188877701,1.023622079,0.013197917,-220.2378407
0.013172917,1.031192755,0.191296722,1.022245592,0.013204167,-275.2973008
0.013179167,1.031192755,0.193715742,1.020524984,0.013210417,-275.2973008
0.013185417,1.027407417,0.196480336,1.018804376,0.013216667,-275.2973008
0.013191667,1.023622079,0.199244931,1.017083768,0.013222917,-275.2973008
0.013197917,1.023622079,0.201318377,1.01536316,0.013229167,-330.356761
0.013204167,1.019836741,0.204082971,1.01329843,0.013235417,-275.2973008
0.013210417,1.023622079,0.206156417,1.011577822,0.013241667,-275.2973008
0.013216667,1.019836741,0.208575437,1.009857214,0.013247917,-275.2973008
0.013222917,1.016051403,0.210994457,1.008136606,0.013254167,-330.356761
0.013229167,1.012266065,0.213413478,1.006071876,0.013260417,-275.2973008
0.013235417,1.016051403,0.216178072,1.004351268,0.013266667,-330.356761
0.013241667,1.012266065,0.218597092,1.002286538,0.013272917,-275.2973008
0.013247917,1.012266065,0.221361687,1.00056593,0.013279167,-440.4756813
0.013254167,1.008480727,0.224126281,0.997812957,0.013285417,-385.4162212
0.013260417,1.004695389,0.226199727,0.995404106,0.013291667,-330.356761
0.013266667,1.000910052,0.228964322,0.993339376,0.013297917,-275.2973008
0.013272917,1.000910052,0.231383342,0.991618768,0.013304167,-385.4162212
0.013279167,1.004695389,0.233456788,0.989209916,0.013310417,-440.4756813
0.013285417,1.000910052,0.235875808,0.986456943,0.013316667,-330.356761
0.013291667,0.993339376,0.239331551,0.984392213,0.013322917,-220.2378407
0.013297917,0.993339376,0.241059423,0.983015727,0.013329167,-275.2973008
0.013304167,0.993339376,0.243478443,0.981295119,0.013335417,-385.4162212
0.013310417,0.993339376,0.245897463,0.978886267,0.013341667,-385.4162212
0.013316667,0.981983362,0.248316483,0.976477416,0.013347917,-275.2973008
0.013322917,0.981983362,0.251426652,0.974756808,0.013354167,-330.356761
0.013329167,0.981983362,0.253500098,0.972692078,0.013360417,-275.2973008
0.013335417,0.981983362,0.256610267,0.97097147,0.013366667,-275.2973008
0.013341667,0.974412686,0.259374861,0.969250862,0.013372917,-275.2973008
0.013347917,0.974412686,0.261793882,0.967530254,0.013379167,-330.356761
0.013354167,0.978198024,0.264212902,0.965465524,0.013385417,-385.4162212
0.013360417,0.978198024,0.266977496,0.963056673,0.013391667,-385.4162212
0.013366667,0.974412686,0.269050942,0.960647821,0.013397917,-440.4756813
0.013372917,0.966842011,0.271815537,0.957894848,0.013404167,-385.4162212
0.013379167,0.966842011,0.274234557,0.955485997,0.013410417,-385.4162212
0.013385417,0.963056673,0.276308003,0.953077146,0.013416667,-330.356761
0.013391667,0.959271335,0.279418172,0.951012416,0.013422917,-275.2973008
0.013397917,0.963056673,0.281491618,0.949291808,0.013429167,-385.4162212
0.013404167,0.963056673,0.284256212,0.946882956,0.013435417,-385.4162212
0.013410417,0.955485997,0.286675232,0.944474105,0.013441667,-385.4162212
0.013416667,0.951700659,0.288748678,0.942065253,0.013447917,-330.356761
0.013422917,0.951700659,0.291167698,0.940000524,0.013454167,-385.4162212
0.013429167,0.951700659,0.294623442,0.937591672,0.013460417,-440.4756813
0.013435417,0.944129983,0.296005739,0.934838699,0.013466667,-330.356761
0.013441667,0.940344645,0.298424759,0.93277397,0.013472917,-275.2973008
0.013447917,0.940344645,0.301534928,0.931053361,0.013479167,-330.356761
0.013454167,0.940344645,0.303608374,0.928988632,0.013485417,-330.356761
0.013460417,0.940344645,0.306718543,0.926923902,0.013491667,-385.4162212
0.013466667,0.936559307,0.309137563,0.924515051,0.013497917,-385.4162212
0.013472917,0.936559307,0.310865434,0.922106199,0.013504167,-440.4756813
0.013479167,0.928988632,0.313975603,0.919353226,0.013510417,-385.4162212
0.013485417,0.928988632,0.316740198,0.916944375,0.013516667,-385.4162212
0.013491667,0.925203294,0.319159218,0.914535523,0.013522917,-385.4162212
0.013497917,0.921417956,0.322269387,0.912126672,0.013529167,-385.4162212
0.013504167,0.921417956,0.323997258,0.909717821,0.013535417,-385.4162212
0.013510417,0.921417956,0.326761853,0.907308969,0.013541667,-440.4756813
0.013516667,0.917632618,0.329526447,0.904555996,0.013547917,-440.4756813
0.013522917,0.917632618,0.331254319,0.901803023,0.013554167,-440.4756813
0.013529167,0.91384728,0.334018913,0.89905005,0.013560417,-440.4756813
0.013535417,0.910061942,0.336437934,0.896297077,0.013566667,-440.4756813
0.013541667,0.906276604,0.338856954,0.893544104,0.013572917,-385.4162212
0.013547917,0.902491266,0.341621548,0.891135253,0.013579167,-385.4162212
0.013554167,0.902491266,0.343694994,0.888726401,0.013585417,-385.4162212
0.013560417,0.898705929,0.346805163,0.88631755,0.013591667,-440.4756813
0.013566667,0.894920591,0.349569758,0.883564577,0.013597917,-385.4162212
0.013572917,0.894920591,0.351988778,0.881155726,0.013604167,-440.4756813
0.013579167,0.891135253,0.355098947,0.878402753,0.013610417,-440.4756813
0.013585417,0.887349915,0.357172392,0.87564978,0.013616667,-385.4162212
0.013591667,0.887349915,0.359245838,0.873240928,0.013622917,-440.4756813
0.013597917,0.883564577,0.362356007,0.870487955,0.013629167,-440.4756813
0.013604167,0.879779239,0.364775027,0.867734982,0.013635417,-495.5351415
0.013610417,0.879779239,0.366848473,0.864637888,0.013641667,-440.4756813
0.013616667,0.875993901,0.369958642,0.861884915,0.013647917,-440.4756813
0.013622917,0.875993901,0.372032088,0.859131942,0.013654167,-495.5351415
0.013629167,0.868423226,0.374796683,0.856034847,0.013660417,-440.4756813
0.013635417,0.868423226,0.376870128,0.853281874,0.013666667,-440.4756813
0.013641667,0.864637888,0.378943574,0.850528901,0.013672917,-440.4756813
0.013647917,0.86085255,0.382053743,0.847775928,0.013679167,-385.4162212
0.013654167,0.86085255,0.384818338,0.845367077,0.013685417,-440.4756813
0.013660417,0.857067212,0.386546209,0.842614104,0.013691667,-440.4756813
0.013666667,0.853281874,0.388965229,0.839861131,0.013697917,-440.4756813
0.013672917,0.845711198,0.392075398,0.837108158,0.013704167,-330.356761
0.013679167,0.849496536,0.394148844,0.835043428,0.013710417,-495.5351415
0.013685417,0.845711198,0.397259013,0.831946333,0.013716667,-440.4756813
0.013691667,0.84192586,0.399678033,0.82919336,0.013722917,-385.4162212
0.013697917,0.838140522,0.401751479,0.826784509,0.013729167,-440.4756813
0.013704167,0.838140522,0.404170499,0.824031536,0.013735417,-495.5351415
0.013710417,0.834355185,0.406935094,0.820934441,0.013741667,-495.5351415
0.013716667,0.834355185,0.40900854,0.817837346,0.013747917,-495.5351415
0.013722917,0.830569847,0.412118708,0.814740252,0.013754167,-495.5351415
0.013729167,0.826784509,0.41384658,0.811643157,0.013760417,-440.4756813
0.013735417,0.822999171,0.416611175,0.808890184,0.013766667,-440.4756813
0.013741667,0.822999171,0.419721343,0.806137211,0.013772917,-495.5351415
0.013747917,0.815428495,0.421794789,0.803040117,0.013779167,-440.4756813
0.013754167,0.815428495,0.424559384,0.800287144,0.013785417,-440.4756813
0.013760417,0.815428495,0.426978404,0.797534171,0.013791667,-550.5946017
0.013766667,0.807857819,0.42905185,0.794092954,0.013797917,-550.5946017
0.013772917,0.804072481,0.431816444,0.790651738,0.013804167,-495.5351415
0.013779167,0.800287144,0.43388989,0.787554643,0.013810417,-495.5351415
0.013785417,0.800287144,0.436654485,0.784457549,0.013816667,-495.5351415
0.013791667,0.796501806,0.439764654,0.781360454,0.013822917,-550.5946017
0.013797917,0.796501806,0.4418381,0.777919238,0.013829167,-550.5946017
0.013804167,0.792716468,0.443911545,0.774478022,0.013835417,-605.6540618
0.013810417,0.78893113,0.447367289,0.770692684,0.013841667,-605.6540618
0.013816667,0.785145792,0.449440734,0.766907346,0.013847917,-550.5946017
0.013822917,0.785145792,0.452205329,0.76346613,0.013854167,-550.5946017
0.013829167,0.777575116,0.454624349,0.760024913,0.013860417,-495.5351415
0.013835417,0.77000444,0.456697795,0.756927819,0.013866667,-440.4756813
0.013841667,0.77000444,0.45946239,0.754174846,0.013872917,-495.5351415
0.013847917,0.766219103,0.46188141,0.751077751,0.013879167,-495.5351415
0.013854167,0.766219103,0.46430043,0.747980656,0.013885417,-495.5351415
0.013860417,0.758648427,0.467065024,0.744883562,0.013891667,-495.5351415
0.013866667,0.758648427,0.46913847,0.741786467,0.013897917,-550.5946017
0.013872917,0.751077751,0.471211916,0.738345251,0.013904167,-440.4756813
0.013879167,0.747292413,0.473976511,0.735592278,0.013910417,-440.4756813
0.013885417,0.747292413,0.476395531,0.732839305,0.013916667,-495.5351415
0.013891667,0.747292413,0.4795057,0.72974221,0.013922917,-550.5946017
0.013897917,0.743507075,0.48192472,0.726300994,0.013929167,-495.5351415
0.013904167,0.739721737,0.483998166,0.723203899,0.013935417,-495.5351415
0.013910417,0.735936399,0.487108335,0.720106805,0.013941667,-495.5351415
0.013916667,0.732151062,0.489527355,0.71700971,0.013947917,-495.5351415
0.013922917,0.732151062,0.491600801,0.713912615,0.013954167,-495.5351415
0.013929167,0.724580386,0.49471097,0.710815521,0.013960417,-495.5351415
0.013935417,0.720795048,0.496438841,0.707718426,0.013966667,-495.5351415
0.013941667,0.720795048,0.49954901,0.704621332,0.013972917,-495.5351415
0.013947917,0.71700971,0.502659179,0.701524237,0.013979167,-495.5351415
0.013954167,0.713224372,0.50438705,0.698427142,0.013985417,-495.5351415
0.013960417,0.709439034,0.506460496,0.695330048,0.013991667,-550.5946017
0.013966667,0.709439034,0.509916239,0.691888831,0.013997917,-550.5946017
0.013972917,0.705653696,0.511989685,0.688447615,0.014004167,-495.5351415
0.013979167,0.701868359,0.51475428,0.68535052,0.014010417,-495.5351415
0.013985417,0.698083021,0.516827726,0.682253426,0.014016667,-495.5351415
0.013991667,0.698083021,0.518555597,0.679156331,0.014022917,-550.5946017
0.013997917,0.690512345,0.522356915,0.675715115,0.014029167,-605.6540618
0.014004167,0.686727007,0.524775935,0.671929777,0.014035417,-605.6540618
0.014010417,0.686727007,0.526849381,0.668144439,0.014041667,-605.6540618
0.014016667,0.682941669,0.529613975,0.664359101,0.014047917,-550.5946017
0.014022917,0.679156331,0.531687421,0.660917885,0.014054167,-605.6540618
0.014029167,0.671585655,0.534452016,0.657132547,0.014060417,-550.5946017
0.014035417,0.671585655,0.537562185,0.653691331,0.014066667,-550.5946017
0.014041667,0.671585655,0.539635631,0.650250115,0.014072917,-605.6540618
0.014047917,0.667800318,0.542745799,0.646464777,0.014079167,-660.713522
0.014054167,0.66401498,0.54516482,0.642335317,0.014085417,-605.6540618
0.014060417,0.660229642,0.54758384,0.638549979,0.014091667,-605.6540618
0.014066667,0.648873628,0.550694009,0.634764641,0.014097917,-440.4756813
0.014072917,0.64508829,0.553113029,0.632011668,0.014104167,-495.5351415
0.014079167,0.64508829,0.555186475,0.628914574,0.014110417,-550.5946017
0.014085417,0.64508829,0.557259921,0.625473358,0.014116667,-550.5946017
0.014091667,0.637517614,0.560024515,0.622032141,0.014122917,-495.5351415
0.014097917,0.633732277,0.562097961,0.618935047,0.014129167,-550.5946017
0.014104167,0.633732277,0.56520813,0.61549383,0.014135417,-660.713522
0.014110417,0.629946939,0.567281576,0.611364371,0.014141667,-605.6540618
0.014116667,0.622376263,0.57004617,0.607579033,0.014147917,-550.5946017
0.014122917,0.622376263,0.572810765,0.604137817,0.014154167,-605.6540618
0.014129167,0.618590925,0.574884211,0.600352479,0.014160417,-605.6540618
0.014135417,0.618590925,0.577303231,0.596567141,0.014166667,-660.713522
0.014141667,0.611020249,0.5804134,0.592437681,0.014172917,-550.5946017
0.014147917,0.607234911,0.58283242,0.588996465,0.014179167,-550.5946017
0.014154167,0.607234911,0.58525144,0.585555249,0.014185417,-605.6540618
0.014160417,0.603449573,0.588016035,0.581769911,0.014191667,-660.713522
0.014166667,0.595878898,0.589743906,0.577640452,0.014197917,-605.6540618
0.014172917,0.588308222,0.592854075,0.573855114,0.014204167,-550.5946017
0.014179167,0.588308222,0.594581947,0.570413897,0.014210417,-550.5946017
0.014185417,0.584522884,0.597000967,0.566972681,0.014216667,-605.6540618
0.014191667,0.580737546,0.600111136,0.563187343,0.014222917,-605.6540618
0.014197917,0.576952208,0.601839007,0.559402005,0.014229167,-550.5946017
0.014204167,0.57316687,0.604258027,0.555960789,0.014235417,-605.6540618
0.014210417,0.57316687,0.60771377,0.552175451,0.014241667,-660.713522
0.014216667,0.569381532,0.609787216,0.548045992,0.014247917,-660.713522
0.014222917,0.565596195,0.612551811,0.543916532,0.014254167,-660.713522
0.014229167,0.558025519,0.614625257,0.539787073,0.014260417,-660.713522
0.014235417,0.554240181,0.617389851,0.535657613,0.014266667,-660.713522
0.014241667,0.550454843,0.620154446,0.531528154,0.014272917,-605.6540618
0.014247917,0.550454843,0.622573466,0.527742816,0.014279167,-715.7729822
0.014254167,0.542884167,0.624992486,0.523269235,0.014285417,-605.6540618
0.014260417,0.539098829,0.627411506,0.519483897,0.014291667,-605.6540618
0.014266667,0.539098829,0.629484952,0.515698559,0.014297917,-715.7729822
0.014272917,0.531528154,0.632249547,0.511224978,0.014304167,-715.7729822
0.014279167,0.527742816,0.635359716,0.506751397,0.014310417,-715.7729822
0.014285417,0.523957478,0.636742013,0.502277815,0.014316667,-605.6540618
0.014291667,0.52017214,0.639852182,0.498492478,0.014322917,-660.713522
0.014297917,0.512601464,0.642271202,0.494363018,0.014329167,-605.6540618
0.014304167,0.508816126,0.644690222,0.49057768,0.014335417,-605.6540618
0.014310417,0.508816126,0.647454817,0.486792342,0.014341667,-715.7729822
0.014316667,0.501245451,0.650219411,0.482318761,0.014347917,-660.713522
0.014322917,0.501245451,0.652292857,0.478189302,0.014354167,-715.7729822
0.014329167,0.497460113,0.654711877,0.47371572,0.014360417,-715.7729822
0.014335417,0.489889437,0.657130897,0.469242139,0.014366667,-605.6540618
0.014341667,0.482318761,0.659895492,0.465456801,0.014372917,-605.6540618
0.014347917,0.478533423,0.662660087,0.461671464,0.014379167,-605.6540618
0.014354167,0.482318761,0.664387958,0.457886126,0.014385417,-770.8324423
0.014360417,0.474748085,0.667498127,0.453068423,0.014391667,-715.7729822
0.014366667,0.470962747,0.670262721,0.448594842,0.014397917,-715.7729822
0.014372917,0.46717741,0.673027316,0.444121261,0.014404167,-715.7729822
0.014379167,0.459606734,0.675446336,0.439647679,0.014410417,-660.713522
0.014385417,0.455821396,0.677865356,0.43551822,0.014416667,-715.7729822
0.014391667,0.452036058,0.680284377,0.431044639,0.014422917,-660.713522
0.014397917,0.44825072,0.682703397,0.426915179,0.014429167,-660.713522
0.014404167,0.44825072,0.685122417,0.42278572,0.014435417,-715.7729822
0.014410417,0.440680044,0.687195863,0.418312139,0.014441667,-715.7729822
0.014416667,0.436894706,0.689960457,0.413838558,0.014447917,-715.7729822
0.014422917,0.429324031,0.692379478,0.409364976,0.014454167,-715.7729822
0.014429167,0.425538693,0.695144072,0.404891395,0.014460417,-660.713522
0.014435417,0.421753355,0.697908667,0.400761936,0.014466667,-715.7729822
0.014441667,0.417968017,0.699290964,0.396288355,0.014472917,-715.7729822
0.014447917,0.414182679,0.702746707,0.391814773,0.014479167,-715.7729822
0.014454167,0.406612003,0.705511302,0.387341192,0.014485417,-605.6540618
0.014460417,0.406612003,0.707584747,0.383555854,0.014491667,-770.8324423
0.014466667,0.402826665,0.710349342,0.378738152,0.014497917,-770.8324423
0.014472917,0.399041328,0.712422788,0.373920449,0.014504167,-715.7729822
0.014479167,0.391470652,0.715187382,0.369446868,0.014510417,-605.6540618
0.014485417,0.387685314,0.717951977,0.36566153,0.014516667,-715.7729822
0.014491667,0.380114638,0.719679848,0.361187949,0.014522917,-660.713522
0.014497917,0.380114638,0.722098869,0.357058489,0.014529167,-715.7729822
0.014504167,0.372543962,0.725554612,0.352584908,0.014535417,-660.713522
0.014510417,0.368758624,0.727282483,0.348455449,0.014541667,-660.713522
0.014516667,0.364973287,0.730047078,0.344325989,0.014547917,-660.713522
0.014522917,0.364973287,0.732120524,0.34019653,0.014554167,-715.7729822
0.014529167,0.353617273,0.734539544,0.335722948,0.014560417,-605.6540618
0.014535417,0.349831935,0.737649713,0.331937611,0.014566667,-660.713522
0.014541667,0.349831935,0.740068733,0.327808151,0.014572917,-715.7729822
0.014547917,0.349831935,0.742487753,0.32333457,0.014579167,-770.8324423
0.014554167,0.338475921,0.745943496,0.318516867,0.014585417,-660.713522
0.014560417,0.334690584,0.748016942,0.314387408,0.014591667,-660.713522
0.014566667,0.330905246,0.750435962,0.310257948,0.014597917,-715.7729822
0.014572917,0.327119908,0.752854983,0.305784367,0.014604167,-715.7729822
0.014579167,0.32333457,0.755274003,0.301310786,0.014610417,-770.8324423
0.014585417,0.319549232,0.757693023,0.296493083,0.014616667,-715.7729822
0.014591667,0.315763894,0.760112043,0.292019502,0.014622917,-715.7729822
0.014597917,0.311978556,0.762531063,0.287545921,0.014629167,-715.7729822
0.014604167,0.30440788,0.764604509,0.28307234,0.014635417,-660.713522
0.014610417,0.300622543,0.767369104,0.27894288,0.014641667,-715.7729822
0.014616667,0.296837205,0.769788124,0.274469299,0.014647917,-770.8324423
0.014622917,0.293051867,0.772552719,0.269651596,0.014654167,-770.8324423
0.014629167,0.289266529,0.775317313,0.264833893,0.014660417,-770.8324423
0.014635417,0.281695853,0.777390759,0.260016191,0.014666667,-770.8324423
0.014641667,0.277910515,0.779809779,0.255198488,0.014672917,-770.8324423
0.014647917,0.270339839,0.782574374,0.250380785,0.014679167,-770.8324423
0.014654167,0.270339839,0.784993394,0.245563082,0.014685417,-825.8919025
0.014660417,0.266554502,0.788103563,0.240401258,0.014691667,-770.8324423
0.014666667,0.262769164,0.790177009,0.235583555,0.014697917,-770.8324423
0.014672917,0.258983826,0.792596029,0.230765852,0.014704167,-825.8919025
0.014679167,0.25141315,0.795015049,0.225604028,0.014710417,-825.8919025
0.014685417,0.243842474,0.797434069,0.220442204,0.014716667,-825.8919025
0.014691667,0.240057136,0.800198664,0.215280379,0.014722917,-770.8324423
0.014697917,0.236271798,0.802963258,0.210462677,0.014729167,-770.8324423
0.014704167,0.228701123,0.805382278,0.205644974,0.014735417,-770.8324423
0.014710417,0.224915785,0.807801299,0.200827271,0.014741667,-825.8919025
0.014716667,0.217345109,0.809874744,0.195665447,0.014747917,-770.8324423
0.014722917,0.213559771,0.812293765,0.190847744,0.014754167,-715.7729822
0.014729167,0.213559771,0.815749508,0.186374163,0.014760417,-825.8919025
0.014735417,0.209774433,0.817477379,0.181212338,0.014766667,-825.8919025
0.014741667,0.202203757,0.8198964,0.176050514,0.014772917,-825.8919025
0.014747917,0.194633082,0.82231542,0.17088869,0.014779167,-770.8324423
0.014754167,0.187062406,0.82473444,0.166070987,0.014785417,-770.8324423
0.014760417,0.187062406,0.827499035,0.161253284,0.014791667,-770.8324423
0.014766667,0.183277068,0.830609203,0.156435581,0.014797917,-825.8919025
0.014772917,0.175706392,0.832682649,0.151273757,0.014804167,-770.8324423
0.014779167,0.168135717,0.836138392,0.146456054,0.014810417,-770.8324423
0.014785417,0.164350379,0.837866264,0.141638351,0.014816667,-770.8324423
0.014791667,0.164350379,0.840285284,0.136820649,0.014822917,-825.8919025
0.014797917,0.156779703,0.843049879,0.131658824,0.014829167,-770.8324423
0.014804167,0.152994365,0.84477775,0.126841121,0.014835417,-825.8919025
0.014810417,0.145423689,0.847542345,0.121679297,0.014841667,-770.8324423
0.014816667,0.141638351,0.850652514,0.116861594,0.014847917,-770.8324423
0.014822917,0.134067676,0.852380385,0.112043891,0.014854167,-770.8324423
0.014829167,0.134067676,0.855490554,0.107226189,0.014860417,-770.8324423
0.014835417,0.126497,0.857564,0.102408486,0.014866667,-770.8324423
0.014841667,0.122711662,0.860328594,0.097590783,0.014872917,-770.8324423
0.014847917,0.115140986,0.863093189,0.09277308,0.014879167,-770.8324423
0.014854167,0.111355648,0.865512209,0.087955378,0.014885417,-770.8324423
0.014860417,0.10757031,0.867931229,0.083137675,0.014891667,-825.8919025
0.014866667,0.103784972,0.870695824,0.07797585,0.014897917,-825.8919025
0.014872917,0.096214297,0.872423695,0.072814026,0.014904167,-825.8919025
0.014879167,0.092428959,0.875879439,0.067652202,0.014910417,-825.8919025
0.014885417,0.088643621,0.878298459,0.062490377,0.014916667,-936.0108228
0.014891667,0.081072945,0.880371905,0.05664031,0.014922917,-825.8919025
0.014897917,0.081072945,0.882790925,0.051478485,0.014929167,-936.0108228
0.014904167,0.073502269,0.885901094,0.045628418,0.014935417,-936.0108228
0.014910417,0.069716931,0.887283391,0.03977835,0.014941667,-825.8919025
0.014916667,0.062146256,0.89039356,0.034616526,0.014947917,-825.8919025
0.014922917,0.058360918,0.89281258,0.029454701,0.014954167,-936.0108228
0.014929167,0.050790242,0.8952316,0.023604634,0.014960417,-880.9513627
0.014935417,0.047004904,0.898687343,0.018098688,0.014966667,-880.9513627
0.014941667,0.039434228,0.901106364,0.012592742,0.014972917,-825.8919025
0.014947917,0.03564889,0.902834235,0.007430917,0.014979167,-825.8919025
0.014954167,0.024292877,0.90559883,0.002269093,0.014985417,-770.8324423
0.014960417,0.024292877,0.907672275,-0.00254861,0.014991667,-880.9513627
0.014966667,0.016722201,0.910091296,-0.008054556,0.014997917,-825.8919025
0.014972917,0.009151525,0.913201465,-0.01321638,0.015004167,-825.8919025
0.014979167,0.012936863,0.914929336,-0.018378205,0.015010417,-936.0108228
0.014985417,0.005366187,0.917693931,-0.024228272,0.015016667,-880.9513627
0.014991667,-0.005989826,0.920458525,-0.029734218,0.015022917,-825.8919025
0.014997917,-0.009775164,0.922877545,-0.034896043,0.015029167,-825.8919025
0.015004167,-0.013560502,0.924950991,-0.040057867,0.015035417,-880.9513627
0.015010417,-0.01734584,0.927024437,-0.045563813,0.015041667,-880.9513627
0.015016667,-0.021131178,0.930134606,-0.051069759,0.015047917,-880.9513627
0.015022917,-0.028701854,0.933244775,-0.056575705,0.015054167,-880.9513627
0.015029167,-0.036272529,0.934627072,-0.062081651,0.015060417,-825.8919025
0.015035417,-0.040057867,0.937046092,-0.067243476,0.015066667,-880.9513627
0.015041667,-0.047628543,0.939810687,-0.072749422,0.015072917,-880.9513627
0.015047917,-0.051413881,0.942229707,-0.078255368,0.015079167,-880.9513627
0.015054167,-0.055199219,0.944994301,-0.083761314,0.015085417,-936.0108228
0.015060417,-0.062769895,0.947413322,-0.089611381,0.015091667,-880.9513627
0.015066667,-0.066555232,0.949141193,-0.095117327,0.015097917,-880.9513627
0.015072917,-0.074125908,0.953288085,-0.100623273,0.015104167,-825.8919025
0.015079167,-0.077911246,0.955015957,-0.105785098,0.015110417,-880.9513627
0.015085417,-0.081696584,0.957434977,-0.111291044,0.015116667,-936.0108228
0.015091667,-0.08926726,0.960545146,-0.117141111,0.015122917,-880.9513627
0.015097917,-0.093052598,0.96330974,-0.122647057,0.015129167,-880.9513627
0.015104167,-0.100623273,0.965037612,-0.128153004,0.015135417,-825.8919025
0.015110417,-0.108193949,0.968147781,-0.133314828,0.015141667,-770.8324423
0.015116667,-0.111979287,0.970221226,-0.138132531,0.015147917,-880.9513627
0.015122917,-0.119549963,0.972640247,-0.143638477,0.015154167,-825.8919025
0.015129167,-0.123335301,0.975404841,-0.148800301,0.015160417,-880.9513627
0.015135417,-0.127120639,0.977823861,-0.154306247,0.015166667,-880.9513627
0.015141667,-0.130905977,0.980242882,-0.159812193,0.015172917,-991.070283
0.015147917,-0.138476652,0.982661902,-0.166006382,0.015179167,-936.0108228
0.015154167,-0.146047328,0.985426496,-0.17185645,0.015185417,-880.9513627
0.015160417,-0.149832666,0.987845516,-0.177362396,0.015191667,-880.9513627
0.015166667,-0.153618004,0.990264537,-0.182868342,0.015197917,-991.070283
0.015172917,-0.157403342,0.992337983,-0.189062531,0.015204167,-991.070283
0.015179167,-0.16118868,0.995448151,-0.195256721,0.015210417,-991.070283
0.015185417,-0.172544693,0.997521597,-0.20145091,0.015216667,-936.0108228
0.015191667,-0.176330031,1.00097734,-0.207300978,0.015222917,-880.9513627
0.015197917,-0.183900707,1.002359638,-0.212806924,0.015229167,-936.0108228
0.015204167,-0.187686045,1.000286192,-0.218656991,0.015235417,-880.9513627
0.015210417,-0.199042058,0.997521597,-0.224162937,0.015241667,-825.8919025
0.015216667,-0.202827396,0.995448151,-0.229324762,0.015247917,-880.9513627
0.015222917,-0.206612734,0.992337983,-0.234830708,0.015254167,-880.9513627
0.015229167,-0.210398072,0.989227814,-0.240336654,0.015260417,-880.9513627
0.015235417,-0.221754086,0.987499942,-0.2458426,0.015266667,-825.8919025
0.015241667,-0.225539424,0.985080922,-0.251004424,0.015272917,-825.8919025
0.015247917,-0.229324762,0.981970753,-0.256166248,0.015279167,-770.8324423
0.015254167,-0.236895437,0.979551733,-0.260983951,0.015285417,-770.8324423
0.015260417,-0.236895437,0.978169436,-0.265801654,0.015291667,-880.9513627
0.015266667,-0.248251451,0.974713693,-0.2713076,0.015297917,-825.8919025
